Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units,New_Std Value
CHEMBL4582401,Cc1ccc(-n2nc(C(=O)N3C[C@@H](N)C4(CC4)C3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,IC50,6.1,nM,6.1
CHEMBL5189384,Cn1cc(-c2ccccc2Oc2ccccc2)c2cc(C(=O)NCCCCCCC(=O)NCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)[nH]c2c1=O,IC50,331.9,nM,183.81
CHEMBL5186542,Cn1cc(-c2cccc(C(C)(C)O)c2)c2cc(C(=O)NCc3ccc(C(=O)NCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)[nH]c2c1=O,IC50,45.41,nM,59.195
CHEMBL5181042,CC(C)Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NCc3ccc(C(=O)NCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)cc12,IC50,24.55,nM,19.235
CHEMBL5169455,Cn1cc(-c2cc(C(C)(C)O)ccc2OC2CC2)c2cc(C(=O)NCc3ccc(C(=O)NCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)[nH]c2c1=O,IC50,7.79,nM,15.27
CHEMBL4465676,Cc1onc(-c2ccccc2)c1-c1ccc2c(c1)N(C1CCCC1)[C@H](C)C(=O)N2C,IC50,100.4,nM,100.4
CHEMBL4584184,Cc1ccc(-n2nc(C(=O)N3CCC4(CCOC4)CC3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,IC50,7.9,nM,7.9
CHEMBL4092949,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(CCc3ccccc3)C1=O)N2,Ki,140.0,nM,570.0
CHEMBL4085204,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(CCc3ccc(O)cc3)C1=O)N2,Ki,110.0,nM,250.0
CHEMBL4083482,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(NCc3ccc(F)cc3)c2)n2cncc2c1=O,IC50,680.0,nM,500.0
CHEMBL4074743,CCS(=O)(=O)c1ccc(Oc2cccc(NS(=O)(=O)c3ccccc3)c2)c(-c2cn(C)c(=O)c3cncn23)c1,IC50,210.0,nM,170.0
CHEMBL3933555,CCS(=O)(=O)Nc1ccc(Oc2c(F)cc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,EC50,19.0,nM,8.975
CHEMBL3609299,CC[C@@H]1C(=O)Nc2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Ki,7950.0,nM,8975.0
CHEMBL3609302,CC[C@@H]1C(=O)N(CC(C)C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Ki,10000.0,nM,10000.0
CHEMBL3609305,CC[C@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Ki,54.0,nM,271.5
CHEMBL3609313,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OCc3ccccc3)nc2N1C1CCCC1,Ki,100.0,nM,100.0
CHEMBL1828986,CCOc1cc(-c2c(C)noc2C)cc(C(C)O)c1,IC50,4800.0,nM,4795.433333333333
CHEMBL4227710,CC(=O)c1cn(C)c(=O)c2ccc(-c3cnn(C)c3)cc12,IC50,24000.0,nM,24000.0
CHEMBL4225096,COC(=O)c1cn(C)c(=O)c2ccccc12,IC50,30000.0,nM,30000.0
CHEMBL4228106,CCCn1cc(C(=O)OC)c2ccccc2c1=O,IC50,200000.0,nM,200000.0
CHEMBL3353987,CC(=O)N1c2ccc(-c3ccc(C(F)(F)F)cc3)cc2[C@H](Nc2ccccc2)C[C@@H]1C,IC50,1000.0,nM,1000.0
CHEMBL4226942,CCCS(=O)(=O)Nc1cccc(-c2cn(C)c(=O)c3ccccc23)c1,IC50,410.0,nM,410.0
CHEMBL4229088,CCCCS(=O)(=O)Nc1cccc(-c2cn(C)c(=O)c3ccccc23)c1,IC50,420.0,nM,420.0
CHEMBL4228259,Cn1cc(-c2cccc(NS(C)(=O)=O)c2)c2cc(-c3ccccc3)ccc2c1=O,IC50,920.0,nM,920.0
CHEMBL4226051,CCS(=O)(=O)c1cccc(-c2cn(C)c(=O)c3ccccc23)c1,IC50,910.0,nM,910.0
CHEMBL4795695,CN1C(=O)c2ccccc2S(=O)(=O)c2cc(N[C@H]3CC[C@H](O)CC3)ncc21,IC50,30000.0,nM,30000.0
CHEMBL4790464,CN1C(=O)c2cccc(F)c2Oc2cc(N[C@H]3CC[C@H](O)CC3)ncc21,IC50,11200.0,nM,6460.0
CHEMBL4758899,COc1cccc2c1Oc1cc(N[C@H]3CC[C@H](O)CC3)ncc1N(C)C2=O,EC50,1380.0,nM,2100.0
CHEMBL3650969,Cc1nn(-c2ccnn2C)c2c1[C@H](c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,IC50,25000.0,nM,25000.0
CHEMBL4741303,CCS(=O)(=O)c1ccc(Oc2cccc(-c3c(C)noc3C)c2)c(-c2cn(C)c(=O)c3cncn23)c1,IC50,435.0,nM,435.0
CHEMBL4758435,Cn1cc(-c2cc(C(C)(C)O)ccc2OC2CC2)c2cc(C(=O)NCc3ccc(C(=O)Nc4ccccc4N)cc3)[nH]c2c1=O,IC50,2.1,nM,4.9
CHEMBL3968755,CCOc1cc(=O)n(C)cc1-c1cc(N(Cc2ccccc2Cl)S(=O)(=O)Cc2ccccc2)ccc1Oc1ccc(F)cc1F,Ki,238.0,nM,154.65
CHEMBL3916289,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cc2noc3ccccc23)ccc1Oc1ccc(F)cc1F,Ki,66.2,nM,101.6
CHEMBL3650951,CCc1nn(C2CC2)c2c1[C@H](c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,IC50,2200.0,nM,2200.0
CHEMBL3654274,CNC(=O)n1nc(C)c2c1C(=O)N(c1cc(C)c(=O)n(C)c1)C2c1ccc(Cl)cc1,IC50,300.0,nM,300.0
CHEMBL3908744,Cc1nnc2c(NC3CCN(S(=O)(=O)C4CCNCC4)CC3)cc(N(C)Cc3ccccc3)nn12,IC50,40.0,nM,40.0
CHEMBL3983275,CCOc1cc(=O)n(C)cc1-c1cc(NCc2ccc(C(C)(C)C)cc2)ccc1Oc1ccc(F)cc1F,Ki,2380.0,nM,1551.0
CHEMBL3949782,CCOc1cc(=O)n(C)cc1-c1cc(N(CCc2ccccc2)S(=O)(=O)CC)ccc1Oc1ccc(F)cc1F,Ki,324.0,nM,185.9
CHEMBL4088769,Cn1cc(-c2ccccc2Oc2ccccc2)ccc1=O,EC50,4100.0,nM,2495.0
CHEMBL1522313,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCCC1)n(C)c(=O)n2C,IC50,3162.28,nM,26640.5
CHEMBL4096183,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c3c(=O)[nH]ccc23)c1,Ki,11.0,nM,33.5
CHEMBL4064625,CCS(=O)(=O)Nc1ccc(Oc2ccccc2)c(-c2[nH]c(C)c3c(=O)[nH]ncc23)c1,Ki,10.0,nM,42.5
CHEMBL3986539,Cc1cc(-c2nc3cc(N)cnc3n2Cc2ccccc2)cn(C)c1=O,IC50,38.0,nM,38.0
CHEMBL3906306,CCOc1cc(=O)n(C)cc1-c1cc(N(CC2CC2)S(=O)(=O)CC)ccc1Oc1ccc(F)cc1F,Ki,60.9,nM,31.62
CHEMBL3356555,Cc1noc(C)c1-c1ccc(-c2nc3cnccn3c2NCC(=O)OC(C)(C)C)cc1,IC50,4960.0,nM,4960.0
CHEMBL4469720,O=C(CNC(=O)C1CCCCC1)Nc1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1,IC50,50118.72,nM,50118.72
CHEMBL4583994,Cc1nnc2n1-c1sc(C#N)c(Cc3ccccc3)c1COC2,Ki,250.0,nM,485.0
CHEMBL4459071,Cc1nnc2n1-c1sc(C#CC3CCCCC3)c(Cc3ccccc3)c1COC2,Ki,66.0,nM,133.0
CHEMBL3945286,Cc1noc(C)c1-c1cc(C(O)(c2nccs2)c2nccs2)c2nc(C3CC3)[nH]c2c1,IC50,12.4,nM,8.2
CHEMBL4436652,C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3c(=O)oc4ccccc43)ccc2Br)C1,IC50,10000.0,nM,10000.0
CHEMBL4532109,COc1cnc2c(ncc3[nH]c(=O)n(Cc4ccccc4)c32)c1-c1c(C)noc1C,IC50,316.23,nM,316.23
CHEMBL4528783,C[C@@H]1C(=O)N(C)c2ccc(-c3ccc(Nc4cccc(S(=O)(=O)N(C)C)c4)cc3)nc2N1C1CCN(C)CC1,IC50,20.0,nM,31.5
CHEMBL4091424,Cc1cc(N2C(=O)c3c(C4CC4)cn(C4COC4)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,IC50,12.0,nM,12.0
CHEMBL3650918,CCc1nn(C2CC2)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c(=O)n(C)c1)C2=O,IC50,27.0,nM,27.0
CHEMBL4440534,COc1ccc2c(ncc3nc(C4CCC(F)(F)CC4)n([C@H](C)COC(F)F)c32)c1-c1c(C)noc1C,IC50,10.0,nM,10.0
CHEMBL3650888,Cc1cc(N2C(=O)c3c(cnn3C(C)C)C2c2ccc(Cl)cc2)cn(C)c1=O,IC50,66.0,nM,66.0
CHEMBL3589483,COc1cc(C(=O)N2CC(=O)Nc3ccccc32)cc(-c2ccccc2)c1,IC50,13000.0,nM,13000.0
CHEMBL4531908,Cc1cc(C)cc(Oc2nccc(-c3c(C(C)(C)C)nnn3C3CCNCC3)n2)c1,IC50,100000.0,nM,100000.0
CHEMBL4546863,Cc1cc(C)cc(Oc2nccc(-c3c(C)nnn3C3CCN(C(=N)N)CC3)n2)c1,IC50,9700.0,nM,9700.0
CHEMBL4552460,Cc1cc(C)cc(Oc2cccc(-c3c(C)nnn3C3CCNCC3)n2)c1,IC50,2900.0,nM,3002.5
CHEMBL3650868,Cc1cc(N2C(=O)c3nn(C)cc3[C@@H]2c2ccc(Cl)cc2)cn(C)c1=O,IC50,6700.0,nM,6700.0
CHEMBL4069169,CC(C)(C)OC(=O)NCc1cccc(Nc2nc3ccccc3n3c(-c4ccccc4)nnc23)c1,IC50,10000.0,nM,10000.0
CHEMBL4098881,Cc1nnc2c(Nc3cccc(CN)c3)nc3ccccc3n12,IC50,350.0,nM,350.0
CHEMBL4063264,CC(=O)NCc1cccc(Nc2nc3ccccc3n3c(C)nnc23)c1,IC50,530.0,nM,530.0
CHEMBL4083840,Cc1nnc2c(Nc3cccc(CNC(=O)C(C)C)c3)nc3ccccc3n12,Kd,27.0,nM,34.666666666666664
CHEMBL4080979,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(NCc3ccc(C#N)cc3)c2)n2cncc2c1=O,IC50,180.0,nM,265.0
CHEMBL3911104,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2OC2CCC(F)(F)CC2)c2cc[nH]c2c1=O,Ki,19.0,nM,10.36
CHEMBL3948433,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2OC2CCCCC2)c2cc[nH]c2c1=O,Ki,3.7,nM,6.145
CHEMBL3928793,CC(=O)Nc1ccc(Oc2ccccc2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,9.8,nM,11.725
CHEMBL4087868,CC(=O)N1c2ccc(-c3cnn(C4CC4)c3)cc2C(OC[C@H]2CC2(F)F)C[C@H]1C,IC50,100.0,nM,75.0
CHEMBL3650928,CCc1c2c(nn1CCO)C(=O)N(c1cc(C)c3onc(C)c3c1)C2c1ccc(Cl)cc1,IC50,35.0,nM,35.0
CHEMBL4288560,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,IC50,398.11,nM,398.11
CHEMBL4278778,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)cc1,IC50,251.19,nM,241.39666666666668
CHEMBL4202678,COc1cc(C(=O)N2CCCCC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](C)C(=O)N2C,IC50,94.0,nM,94.0
CHEMBL4207347,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCOCC1)[C@H](CC(C)C)C(=O)N2C,IC50,50000.0,nM,50000.0
CHEMBL4202820,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCCC1)[C@H](C)C(=O)N2C,IC50,310.0,nM,310.0
CHEMBL4218106,CC[C@@H]1C(=O)Nc2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C(C)C,IC50,10000.0,nM,10000.0
CHEMBL4212538,Cc1ccc2c(c1)CCN2C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,IC50,15.9,nM,15.9
CHEMBL4207666,CC1CCC(N(C)C(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)CC1,IC50,13.6,nM,13.6
CHEMBL4212422,CC1C(=O)N(C)c2ccc(C(=O)NNc3ccccc3)cc2N1C1CC1,IC50,370.0,nM,370.0
CHEMBL4215726,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CCCC2)C(C)C(=O)N3C)cc1,IC50,31.3,nM,31.3
CHEMBL3904546,Cn1cc(-c2ccccc2NCC2CC2)c2cc[nH]c2c1=O,Ki,680.0,nM,902.25
CHEMBL4176247,CCCCC1Oc2cc(-c3c(C)noc3C)ccc2NC1=O,IC50,200.0,nM,200.0
CHEMBL4161177,Cc1noc(C)c1-c1ccc2c(c1)OC(Cc1ccc(Cl)cc1)C(=O)N2,IC50,20000.0,nM,20000.0
CHEMBL3353995,CC(=O)N1c2ccc(-c3ccc(CN4CCCCC4)cc3)cc2[C@@H](Nc2ccccc2)C[C@H]1C,IC50,25118.86,nM,25118.86
CHEMBL3356546,Cc1noc(C)c1-c1ccc(-c2nc3cnccn3c2NCc2ccccc2)cc1,IC50,18800.0,nM,18800.0
CHEMBL3356565,CCCCNc1c(-c2ccc(-c3c(C)noc3C)cc2)nc2cnccn12,IC50,1660.0,nM,1660.0
CHEMBL3356130,Cc1noc(C)c1-c1ccccc1C=O,IC50,100000.0,nM,100000.0
CHEMBL3951628,Cc1noc2c1-c1ccc(-c3cnn(C)c3)cc1C(c1ccc(Cl)cc1)=N[C@H]2CC(=O)O,IC50,175.0,nM,175.0
CHEMBL1950955,CC(=O)N1c2ccccc2CCC1C,IC50,125892.54,nM,142190.93
CHEMBL4176849,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C(C)C)nn3C)c12,Ki,1.0,nM,3.55
CHEMBL4218053,CC(=O)N1CCN(Cc2ccccc2)c2ccccc21,IC50,2511.89,nM,6255.945
CHEMBL4202847,CC(=O)N1c2ccccc2N(Cc2ccccc2)CC1C1CC1,IC50,630.96,nM,10291.789999999999
CHEMBL4208636,CCC1CN(Cc2ccccc2)c2cc(-c3ccccc3)ccc2N1C(C)=O,IC50,1584.89,nM,918.0400000000001
CHEMBL3904716,COc1ccc(NC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)cn1,IC50,116.4,nM,116.4
CHEMBL3894110,COC(=O)C[C@@H]1N=C(c2ccc(NC(=O)CCc3ccccc3)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,IC50,47.1,nM,47.1
CHEMBL3899118,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc3ccncc23)c2cc[nH]c2c1=O,Ki,70.4,nM,42.0
CHEMBL4782395,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)N1CCC(CCN3CCC(Cc4ccc(-n5c(O)nnc5-c5cc(C(C)C)c(O)cc5O)cc4)CC3)CC1)c1nnc(C)n1-2.O=C(O)C(F)(F)F,IC50,100.0,nM,100.0
CHEMBL4584604,COc1n[nH]cc1C(=O)N1CCN(CC(C)O)CC1,Kd,250000.0,nM,250000.0
CHEMBL4445372,CN(C)CC1CCN(S(=O)(=O)c2cc(NC(=O)CN3C(=O)CNC3=O)ccc2Cl)C1,IC50,50118.72,nM,50118.72
CHEMBL4435678,Cc1nnc2n1-c1ccc(-c3cnn(C)c3)cc1[C@@H](Nc1ccc(Cl)cc1)CC2,Ki,945.0,nM,2974.5
CHEMBL4090589,CN1CCc2c(sc3nc(-c4ccc(C(F)(F)F)cc4)[nH]c(=O)c23)C1,IC50,10000.0,nM,10000.0
CHEMBL4089570,O=c1[nH]c(-c2cccc(Br)c2)nc2sc3c(c12)CCC3,IC50,10000.0,nM,10000.0
CHEMBL4064107,O=c1[nH]c(Cc2ccccc2)nc2sc3c(c12)CCC3,IC50,10000.0,nM,10000.0
CHEMBL4069975,O=c1[nH]c(-c2ccc(Br)cc2)nc2sc3c(c12)CCC3,IC50,8940.0,nM,8940.0
CHEMBL4098530,O=c1[nH]c(-c2ccccc2)nc2sc3c(c12)CCC3,IC50,10000.0,nM,10000.0
CHEMBL4066097,COc1cccc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)c1,IC50,10000.0,nM,10000.0
CHEMBL4098993,O=c1[nH]c(-c2cccc(O)c2)nc2sc3c(c12)CCCCC3,IC50,3980.0,nM,3980.0
CHEMBL4075041,CC1CCc2c(sc3nc(-c4cc(F)c(F)c(F)c4)[nH]c(=O)c23)C1,IC50,10000.0,nM,10000.0
CHEMBL4646709,COC(=O)CCc1cc2c3c(ccc(NS(=O)(=O)c4ccccc4OC)c3c1)N(C)C2=O,IC50,365.3,nM,2027.65
CHEMBL4066064,Cc1noc(C)c1-c1ccc2c(c1)nc([C@@H]1CCO[C@H]1c1ccccc1)n2CCN1CCOCC1,IC50,490.0,nM,490.0
CHEMBL4078551,COc1ccc(CCc2c(C#N)c3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,IC50,120000.0,nM,120000.0
CHEMBL3781449,CCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CC,IC50,2640.0,nM,1058.0
CHEMBL1828982,Cc1noc(C)c1-c1cccc(C(C)O)c1,IC50,9700.0,nM,9700.0
CHEMBL3356141,Cn1c(=O)n(C)c2cc(N3CCCCC3)c(NC(=O)C(C)(C)C)cc21,IC50,50118.72,nM,50118.72
CHEMBL4742787,CCCNS(=O)(=O)c1ccc(C2CC(=O)N(C)C2)cc1,IC50,147000.0,nM,147000.0
CHEMBL4797533,CN1CC(c2ccc(S(=O)(=O)N3C4CCC3CC(=O)C4)cc2)CC1=O,IC50,223000.0,nM,223000.0
CHEMBL4745026,CCN(CC)S(=O)(=O)c1ccc(C2CC(=O)N(C)C2)c(-c2ccc(OC)c(OC)c2)c1,IC50,51600.0,nM,51600.0
CHEMBL3780138,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCC4)ccc1c23,IC50,210.0,nM,210.0
CHEMBL3780398,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(F)cc4)ccc1c23,IC50,1530.0,nM,1382.0
CHEMBL3781304,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCNC4)ccc1c23,IC50,30000.0,nM,30000.0
CHEMBL3781500,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4(C(N)=O)CCCCC4)ccc1c23,IC50,1940.0,nM,1940.0
CHEMBL3983438,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccnc2)c2cc[nH]c2c1=O,Ki,34.6,nM,26.35
CHEMBL4585487,Cc1ccc(-n2cnnc2-c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,IC50,8.6,nM,8.6
CHEMBL4445310,Cc1ccc(-n2nc(C(=O)N3C[C@@H](NC(=O)OC(C)(C)C)C4(CC4)C3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,IC50,9.6,nM,9.6
CHEMBL4550710,COc1ccccc1S(=O)(=O)Nc1ccc2c3c(cc(N[C@H](C)c4ccccn4)nc13)C(=O)N2C,IC50,2226.0,nM,2226.0
CHEMBL4170953,Cc1noc(C)c1-c1ccc2c(c1)OC(C(C)(C)C)C(=O)N2,IC50,270.0,nM,270.0
CHEMBL4471776,Cc1nnc2n1-c1ccc(-c3cnn(C)c3)cc1C(Nc1ccc(Cl)cc1)CC2,Ki,144.0,nM,79.4
CHEMBL4077019,CN1CCc2c(sc3nc(-c4cccc(Br)c4)[nH]c(=O)c23)C1,IC50,1040.0,nM,1040.0
CHEMBL3752151,COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,IC50,33000.0,nM,12650.0
CHEMBL4466931,CCNC(=O)c1cc2c(-c3cc(NS(=O)(=O)CC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,Ki,1.1,nM,25.05
CHEMBL4068905,Cc1[nH]c(-c2ccccc2)cc1C(N)=O,Ki,12000.0,nM,12000.0
CHEMBL4079208,Cc1[nH]c(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2c1C(=O)CCC2,Ki,460.0,nM,930.0
CHEMBL4080682,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)c2nc[nH]c(=O)c12,EC50,410.0,nM,280.0
CHEMBL4068497,CCn1cc(-c2ccc3c(c2)nc(CCc2ccccc2)n3CCN2CCOCC2)ccc1=O,IC50,3900.0,nM,3900.0
CHEMBL4102963,Cc1[nH]n(-c2nc(O)c(Cc3ccccc3)c(=O)[nH]2)c(=O)c1CCO,IC50,3090.0,nM,3090.0
CHEMBL4104390,O=C(Nc1ccc(Cl)cn1)c1c(F)c(F)c(F)c(F)c1F,IC50,32230.0,nM,32230.0
CHEMBL4635421,O=C1CCC(N2Cc3c(NC(=O)CNc4ccnc(N5CCC[C@@H]5CO)n4)cccc3C2=O)C(=O)N1,IC50,1600.0,nM,1600.0
CHEMBL4639395,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2CC(F)(F)F,IC50,10000.0,nM,10000.0
CHEMBL4068063,CNC(=O)Nc1cc(OC)cc(N2CCCc3cc(-c4cnn(C)c4)c(C(F)F)cc32)n1,IC50,20000.0,nM,20000.0
CHEMBL4749664,Cc1noc(C)c1-c1ccc2nc(-c3cnn(CC(C)(C)O)c3)nc(N3CCOC[C@@H]3c3ccccc3)c2c1,Kd,17.0,nM,45.5
CHEMBL4215450,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-n3nnc4ccccc43)c12,IC50,1000.0,nM,1000.0
CHEMBL4210448,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cccc4ccncc34)c12,IC50,167.0,nM,153.475
CHEMBL4207729,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3cc[nH]c3)c12,Ki,30.6,nM,88.875
CHEMBL4215941,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c(C)noc3C)c12,Ki,68.7,nM,93.975
CHEMBL3353990,CC(=O)N1c2ccc(-c3ccc(CN4CCOCC4)cc3)cc2[C@H](Nc2ccccc2)C[C@@H]1C,IC50,501.19,nM,501.19
CHEMBL3352833,CC(=O)N1c2ccc(-c3ccc(C(=O)O)cc3)cc2[C@H](Nc2ccccc2)C[C@@H]1C,IC50,501.19,nM,501.19
CHEMBL4246969,Cc1noc(C)c1-c1ccc(=O)n(Cc2ccc(C3CO3)cc2)c1,IC50,470.0,nM,370.0
CHEMBL4755061,CC(C)Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NCCCCCCC(=O)NO)cc12,IC50,6.0,nM,17.75
CHEMBL4103153,CCS(=O)(=O)Nc1ccc(Oc2ccccc2)c(-c2cn(C)c(=O)cc2OC)c1,Ki,8.2,nM,37.6
CHEMBL4099171,Cc1cc2c(cc1N1C(=O)c3cccc4cc(C#N)cc(c34)C1=O)n(C)c(=O)n2C,IC50,20000.0,nM,20000.0
CHEMBL4076067,Cc1cc2c(cc1N1C(=O)c3cccc4c(N5CCN(CC6CC6)CC5)ccc(c34)C1=O)n(C)c(=O)n2C,IC50,15000.0,nM,12300.0
CHEMBL4077124,Cn1cc2c(cc1=O)OCCCCc1cc(Cl)ccc1Oc1ncc(CS(C)(=O)=O)cc1-2,Ki,11.0,nM,17.5
CHEMBL4443980,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1OCc1cccc(C(=O)NO)c1,IC50,1930.0,nM,1930.0
CHEMBL4461289,CCNC(=O)c1cc2c(-c3cc(NC(C)=O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,Ki,90.0,nM,45.55
CHEMBL4442074,Cc1cccc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,Ki,1.1,nM,110.55
CHEMBL4589568,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,Ki,79.0,nM,40.15
CHEMBL4564879,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)C4CC4)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,Ki,38.0,nM,19.3
CHEMBL3959351,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(=O)(=O)N4CCC(O)CC4)c3)nc1N2C,IC50,10800.0,nM,10800.0
CHEMBL4547886,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1OCc1cccc(C(=O)Nc2ccccc2N)c1,IC50,3480.0,nM,3480.0
CHEMBL4475297,COc1cc(C(=O)N2CCC(O)CC2)ccc1Nc1ccc2c(n1)N1CCCC[C@@H]1C(=O)N2C,IC50,7200.0,nM,7200.0
CHEMBL4573352,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ccc2c(n1)N1CCCC[C@@H]1C(=O)N2C,IC50,2700.0,nM,2700.0
CHEMBL4293430,Cc1noc(C)c1-c1ccc2nc(-c3cnn(CCN(C)C)c3)nc(NCc3cccc(Cl)c3)c2c1,Kd,56.0,nM,56.0
CHEMBL4293018,Cc1noc(C)c1-c1ccc2nc(-c3cnn(CC(N)=O)c3)nc(NCc3cccc(Cl)c3)c2c1,Kd,130.0,nM,130.0
CHEMBL4276844,CN(C)CCN1CCN(c2nc(NCc3cccc(Cl)c3)c3cc(-c4ccc(O)nc4)ccc3n2)CC1,Kd,550.0,nM,550.0
CHEMBL4285230,Cc1noc(C)c1-c1ccc2nc(N3CCN(CCN(C)C)CC3)nc(N(C)Cc3cccc(Cl)c3)c2c1,Kd,270.0,nM,270.0
CHEMBL1424006,CCN(CC)S(=O)(=O)c1cc(NC(=O)CN2C(=O)NC(C)(c3ccccc3)C2=O)ccc1C,IC50,501187.23,nM,270498.975
CHEMBL1324835,Cc1ccc(NC(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)cc1S(=O)(=O)N1CCCCC1,IC50,50118.72,nM,50118.72
